X,Z,trial,finished
4.950132,57.56957,2,1
2.885649,58.192,2,1
2.12,58.09393,2,1
2.12,57.7646,2,1
2.957588,57.70096,2,1
5.35274,57.55241,2,1
5.35274,57.55241,2,1
5.35274,57.55241,2,1
4.72,54.70874,2,1
4.72,51.60511,2,1
4.365436,48.3898,2,1
5.502387,45.51534,2,1
7.012556,42.93178,2,1
8.98246,40.72001,2,1
9.770627,38.00829,2,1
9.720001,34.89406,2,1
10.21942,32.02086,2,1
12.27268,29.83489,2,1
14.49916,27.6511,2,1
16.84859,25.42077,2,1
18.85918,23.20022,2,1
19.70284,20.66958,2,1
19.89548,17.56587,2,1
19.82236,14.47403,2,1
17.31705,13.08241,2,1
14.32104,12.2162,2,1
11.35029,11.26281,2,1
8.525233,10.25971,2,1
5.751214,9.117432,2,1
3.450501,7.113417,2,1
1.420402,4.755272,2,1
0.253745,2.055527,2,1
0.002199099,0.719993,3,1
-0.7800821,3.765778,3,1
-3.276791,4.852888,3,1
-6.307775,5.471954,3,1
-8.996566,7.044985,3,1
-11.81186,8.389545,3,1
-14.51221,9.695279,3,1
-17.06362,11.45685,3,1
-19.05674,13.69905,3,1
-19.64,16.63474,3,1
-20.1415,19.56695,3,1
-20.48732,22.51626,3,1
-23.44661,22.68568,3,1
-22.44922,23.36442,3,1
-20.07485,23.6059,3,1
-22.36841,25.42953,3,1
-24.43795,27.60032,3,1
-26.84319,29.58397,3,1
-28.83894,31.95199,3,1
-29.64,34.71703,3,1
-29.73189,37.71209,3,1
-29.89241,39.1431,3,1
-29.89241,39.1431,3,1
-30.56688,40.50543,3,1
-29.77125,43.37309,3,1
-29.44237,46.17004,3,1
-31.74187,48.09555,3,1
-33.88472,50.35386,3,1
-34.87831,53.12378,3,1
-34.86892,56.24364,3,1
-35.23652,57.85582,3,1
-35.23652,57.85582,3,1
-35.23652,57.85582,3,1
-35.28,55.45221,3,1
-35.2313,52.45274,3,1
-33.68925,50.18524,3,1
-30.67333,50.75,3,1
-27.78588,50.19639,3,1
-25.19214,51.36904,3,1
-24.82747,53.5244,3,1
-24.64,56.46294,3,1
-23.13926,58.56372,3,1
-23.13926,58.56372,3,1
-24.24747,57.2333,3,1
-24.64,54.47694,3,1
-24.66071,51.25922,3,1
-25.45703,48.24366,3,1
-26.64109,45.38049,3,1
-28.17818,42.67102,3,1
-28.86226,39.63743,3,1
-29.91346,37.02377,3,1
-29.90277,34.02444,3,1
-28.58691,31.84964,3,1
-25.55421,32.18888,3,1
-22.61407,31.60375,3,1
-19.63727,31.34995,3,1
-16.39798,31.33145,3,1
-13.42814,31.63293,3,1
-10.64245,32.85519,3,1
-10.00585,35.64686,3,1
-10.05377,38.62948,3,1
-8.08647,40.64427,3,1
-10.99432,40.99475,3,1
-10.32346,43.83085,3,1
-11.74952,46.47761,3,1
-13.59657,48.98442,3,1
-14.67045,51.59784,3,1
-14.82497,54.59359,3,1
-15.07063,56.72862,3,1
-15.07063,56.72862,3,1
-15.07063,56.72862,3,1
-13.10606,58.87896,3,1
-12.07,58.50226,3,1
-12.07,57.22,3,1
-12.96956,57.5532,3,1
-15.36167,56.66537,3,1
-14.98084,53.60956,3,1
-14.30841,50.63334,3,1
-12.77385,47.91706,3,1
-11.6347,45.03804,3,1
-11.06408,41.97144,3,1
-10.06879,39.166,3,1
-9.995562,36.16687,3,1
-9.997546,33.05582,3,1
-12.1418,31.00109,3,1
-14.57197,29.04446,3,1
-16.67324,27.08751,3,1
-17.90655,24.224,3,1
-19.22402,21.54195,3,1
-19.86,18.55431,3,1
-19.99687,15.5577,3,1
-19.38543,14.06478,3,1
-18.11632,13.31595,3,1
-16.28322,10.79134,3,1
-14.70627,9.012063,3,1
-15.37239,8.312745,3,1
-12.62127,7.462766,3,1
-9.636809,6.553204,3,1
-6.61044,5.826249,3,1
-3.643565,5.388195,3,1
-1.166931,3.707635,3,1
-0.03697471,1.048005,3,1
0.0187241,0.692344,3,1
-0.05466941,1.408588,3,1
-0.693289,4.217695,3,1
-3.527422,5.50482,3,1
-6.3386,6.551587,3,1
-9.268588,7.623771,3,1
-12.09621,8.926599,3,1
-14.80636,10.4724,3,1
-17.43096,12.14748,3,1
-19.45854,14.48543,3,1
-19.64,17.43073,3,1
-19.83969,20.5243,3,1
-20.22256,23.61747,3,1
-21.51506,25.98597,3,1
-24.43056,27.08227,3,1
-26.89285,28.9899,3,1
-28.75929,31.47133,3,1
-29.71852,34.25063,3,1
-29.64504,37.34382,3,1
-29.30728,40.39949,3,1
-27.998,43.23065,3,1
-27.03667,46.19862,3,1
-26.15861,49.19184,3,1
-25.15267,51.9114,3,1
-24.90479,54.89589,3,1
-24.78788,57.03471,3,1
-25.19936,56.03807,3,1
-24.85068,52.98229,3,1
-25.54154,50.07624,3,1
-26.98843,47.31397,3,1
-27.98602,44.35836,3,1
-28.95786,41.39361,3,1
-29.65684,38.5,3,1
-29.7937,35.38321,3,1
-29.18733,32.56907,3,1
-26.13215,32.73271,3,1
-23.10102,32.02424,3,1
-20.12693,31.8189,3,1
-17.14172,31.57412,3,1
-14.02883,31.52788,3,1
-11.26432,32.52233,3,1
-9.838725,34.9106,3,1
-9.873913,37.9066,3,1
-7.852853,39.66692,3,1
-6.803179,41.94814,3,1
-6.982021,45.05359,3,1
-6.75749,47.55567,3,1
-9.493315,48.44283,3,1
-12.2033,49.97995,3,1
-14.7002,51.07368,3,1
-15.08916,53.90387,3,1
-14.57968,56.76477,3,1
-12.42839,57.59946,3,1
-12.52693,57.53097,3,1
-15.08612,56.9362,3,1
-14.64,53.9688,3,1
-14.66479,50.97008,3,1
-13.0925,48.31557,3,1
-12.09771,45.35876,3,1
-11.39359,42.45669,3,1
-10.952,39.38881,3,1
-10.04401,36.82653,3,1
-10.28,33.83976,3,1
-11.65715,31.445,3,1
-14.37905,29.92098,3,1
-16.08091,27.51004,3,1
-17.68441,24.84222,3,1
-18.85957,22.10514,3,1
-19.86377,19.47183,3,1
-20.2129,16.37186,3,1
-19.25249,13.55629,3,1
-17.93143,10.72977,3,1
-15.3049,9.523148,3,1
-12.45789,8.592875,3,1
-9.562827,7.430122,3,1
-6.675604,6.615556,3,1
-3.664863,5.799129,3,1
-1.242197,3.852895,3,1
-0.2359942,1.222111,3,1
-0.07625049,0.03294718,3,1
0.1140149,0.9670167,3,1
-0.7320312,3.816565,3,1
-3.58926,4.60875,3,1
-6.419981,5.691132,3,1
-9.094233,7.296323,3,1
-11.7,8.782569,3,1
-14.32816,10.46119,3,1
-16.85645,12.28909,3,1
-19.22621,14.12639,3,1
-19.95575,17.00015,3,1
-19.75173,20.11348,3,1
-19.54333,23.22643,3,1
-16.91469,24.77545,3,1
-14.68945,26.77452,3,1
-12.97835,29.38182,3,1
-11.12424,31.89112,3,1
-10.21028,34.41875,3,1
-10.03764,37.41376,3,1
-9.537633,40.48132,3,1
-8.254148,43.19274,3,1
-7.002085,46.04478,3,1
-5.955871,48.98152,3,1
-5.065277,51.95468,3,1
-4.85503,55.06721,3,1
-4.60714,56.72071,3,1
-4.60714,56.72071,3,1
-4.644081,54.97996,3,1
-4.86039,51.98996,3,1
-7.073111,50.23726,3,1
-9.853393,49.94443,3,1
-12.43968,50.48225,3,1
-14.65596,51.49261,3,1
-14.6466,54.61219,3,1
-14.72198,57.24991,3,1
-13.93885,57.50029,3,1
-12.07,57.84085,3,1
-12.07,57.22,3,1
-14.48302,57.75081,3,1
-14.86555,56.78729,3,1
-15.11327,54.26976,3,1
-14.79674,51.23899,3,1
-13.65643,48.48391,3,1
-12.00983,45.84043,3,1
-11.06543,42.8842,3,1
-10.59717,39.79954,3,1
-10.05579,36.92606,3,1
-10.13268,33.80767,3,1
-11.73225,31.47716,3,1
-13.96291,29.51349,3,1
-15.8403,27.02991,3,1
-17.54987,24.42154,3,1
-18.89437,21.73976,3,1
-19.76883,18.97686,3,1
-19.70434,15.99766,3,1
-18.87952,13.35716,3,1
-16.11824,11.97001,3,1
-13.21658,10.82595,3,1
-10.34327,9.61001,3,1
-7.620626,8.351451,3,1
-4.808057,7.000937,3,1
-2.205215,5.303332,3,1
-0.5720915,2.953184,3,1
-0.03584074,0.2121668,3,1
-0.09545796,-0.26248,3,1
0.1615999,2.229129,3,1
-1.370176,4.624329,3,1
-4.027677,6.014633,3,1
-6.718314,7.341444,3,1
-9.512259,8.729356,3,1
-12.13106,10.19194,3,1
-14.82422,11.76671,3,1
-17.48038,13.40354,3,1
-19.65129,15.42747,3,1
-19.64,18.5333,3,1
-19.41391,21.62346,3,1
-17.72773,24.10058,3,1
-15.57643,26.3571,3,1
-13.56206,28.73944,3,1
-11.84639,31.19656,3,1
-10.23936,33.5504,3,1
-10.28,36.51165,3,1
-10.59622,39.42981,3,1
-12.29514,42.04351,3,1
-13.56522,44.88616,3,1
-14.40979,47.87285,3,1
-14.54452,50.86859,3,1
-14.99254,53.95131,3,1
-14.78709,56.85164,3,1
-12.03501,57.46656,3,1
-12.93247,57.38828,3,1
-14.61601,56.21085,3,1
-14.79153,53.35471,3,1
-14.44686,50.47311,3,1
-12.63308,47.96558,3,1
-11.68766,45.00108,3,1
-10.93854,41.97258,3,1
-10.27826,39.04633,3,1
-9.988757,36.06117,3,1
-9.514551,33.12888,3,1
-9.314039,31.13483,3,1
-11.69057,29.63131,3,1
-13.58902,27.17153,3,1
-15.63112,24.97384,3,1
-17.67323,22.77614,3,1
-19.7624,20.52837,3,1
-19.77144,17.42019,3,1
-19.52616,14.50628,3,1
-17.05062,12.62724,3,1
-14.27235,11.20962,3,1
-11.55203,9.944896,3,1
-8.653179,8.791848,3,1
-5.864038,7.395811,3,1
-3.229538,5.967333,3,1
-0.927917,4.044195,3,1
-0.211501,1.169793,3,1
0.3596082,-1.20572,3,1
0.3599999,1.852298,3,1
-0.6988665,4.56937,3,1
-3.315434,5.959711,3,1
-6.264298,6.960248,3,1
-9.201179,8.011498,3,1
-12.04692,9.280778,3,1
-14.7507,10.83626,3,1
-17.31845,12.60855,3,1
-19.44232,14.68773,3,1
-20.04541,17.70583,3,1
-19.99563,20.82362,3,1
-17.94924,23.09107,3,1
-15.81834,25.3637,3,1
-14.03051,27.77068,3,1
-12.31399,30.37485,3,1
-10.65434,32.95073,3,1
-10.28,35.6673,3,1
-10.31893,38.77538,3,1
-11.75213,41.40728,3,1
-13.18702,44.17546,3,1
-14.2176,47.11048,3,1
-14.84463,50.04153,3,1
-15.10511,53.02982,3,1
-15.11825,56.13645,3,1
-12.72168,57.5206,3,1
-12.47665,57.22,3,1
-14.63897,56.76832,3,1
-14.65129,53.73364,3,1
-14.39856,50.67499,3,1
-13.06435,47.86192,3,1
-11.43415,45.20187,3,1
-10.39648,42.42826,3,1
-10.05972,39.44762,3,1
-9.877516,36.33295,3,1
-9.70598,33.21764,3,1
-11.46839,31.09616,3,1
-13.37385,28.8499,3,1
-15.34844,26.43427,3,1
-17.06936,23.97943,3,1
-18.86804,21.58002,3,1
-19.93074,18.88531,3,1
-19.77759,15.91031,3,1
-18.17368,13.32162,3,1
-15.46266,11.82681,3,1
-12.47025,10.94382,3,1
-9.662494,9.894674,3,1
-6.996144,8.522439,3,1
-4.36652,7.080513,3,1
-1.902114,5.167455,3,1
-0.5729452,2.953475,3,1
0,0,4,1
0,1.44,4,1
0,3.359999,4,1
0,3.359999,4,1
-1.266679,4.044886,4,1
-3.940179,5.405325,4,1
-6.731164,6.799888,4,1
-9.424296,8.120979,4,1
-12.29218,9.343167,4,1
-14.91981,10.78415,4,1
-15.79058,11.18834,4,1
-15.95045,11.3673,4,1
-18.30726,13.35131,4,1
-18.30726,13.35131,4,1
-18.42407,13.22821,4,1
-19.53936,12.06423,4,1
-19.53936,12.06423,4,1
-19.53936,12.06423,4,1
-19.7296,14.81725,4,1
-19.96501,17.80801,4,1
-20.21926,21.03804,4,1
-20.28518,21.87546,4,1
-20.28518,21.87546,4,1
-20.28518,21.87546,4,1
-20.28518,21.87546,4,1
-20.28518,21.87546,4,1
-20.28518,21.87546,4,1
-20.66836,22.33715,4,1
-22.74999,24.65884,4,1
-24.93688,26.88387,4,1
-27.2054,29.02269,4,1
-29.06669,31.2203,4,1
-29.06669,31.2203,4,1
-29.25637,32.03861,4,1
-29.99745,34.91765,4,1
-30.28,37.96137,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.34532,39.63437,4,1
-30.4271,39.61177,4,1
-32.37645,39.34441,4,1
-34.17363,40.16417,4,1
-34.49764,43.26725,4,1
-34.86223,46.36586,4,1
-35.18956,49.3474,4,1
-35.22103,52.34692,4,1
-35.18777,53.66648,4,1
-35.28,53.71707,4,1
-35.20846,56.35385,4,1
-35.18964,56.95356,4,1
-35.18964,56.95356,4,1
-35.22231,57.03187,4,1
-35.71246,58.20649,4,1
-35.71246,58.20649,4,1
-35.71246,58.20649,4,1
-35.71246,58.20649,4,1
-35.71246,58.20649,4,1
-35.71246,58.20649,4,1
-35.87624,57.75529,4,1
-35.37963,56.80503,4,1
-35.28,53.99671,4,1
-35.33009,51.06219,4,1
-35.4379,50.10848,4,1
-35.51475,49.27201,4,1
-35.51475,49.27201,4,1
-35.51475,49.27201,4,1
-35.51475,49.27201,4,1
-35.51475,49.27201,4,1
-35.51475,49.27201,4,1
-32.65286,50.17127,4,1
-30.14206,50.18212,4,1
-30.14206,50.18212,4,1
-28.606,49.90992,4,1
-28.606,49.90992,4,1
-26.0223,50.45206,4,1
-26.0223,50.45206,4,1
-26.0223,50.45206,4,1
-25.61147,51.02481,4,1
-24.72327,53.78192,4,1
-24.96519,56.75024,4,1
-25.00694,57.22843,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.02702,57.46759,4,1
-25.28,54.72343,4,1
-25.28,51.92831,4,1
-26.28808,49.05835,4,1
-27.33932,50.04336,4,1
-27.399,50.10367,4,1
-27.84891,48.86317,4,1
-28.75765,46.00416,4,1
-29.59374,43.00005,4,1
-30.2902,39.95872,4,1
-30.28,37.47094,4,1
-30.28,34.5466,4,1
-30.28,34.5466,4,1
-30.28,34.5466,4,1
-30.28,34.5466,4,1
-30.21985,31.56019,4,1
-30.27625,31.08352,4,1
-30.27625,31.08352,4,1
-30.27625,31.08352,4,1
-30.27625,31.08352,4,1
-30.27625,31.08352,4,1
-30.27625,31.08352,4,1
-30.27625,31.08352,4,1
-28.96581,30.92496,4,1
-25.86266,30.61151,4,1
-22.74879,30.41567,4,1
-19.6334,30.26787,4,1
-16.63369,30.30722,4,1
-13.51499,30.3167,4,1
-12.55795,30.39205,4,1
-12.55795,30.39205,4,1
-12.55795,30.39205,4,1
-12.2397,30.11149,4,1
-11.3486,29.32592,4,1
-11.3486,29.32592,4,1
-11.3486,29.32592,4,1
-11.13828,30.75048,4,1
-10.32071,33.27238,4,1
-9.858414,36.22825,4,1
-9.64,38.48381,4,1
-9.64,38.48381,4,1
-9.64,38.48381,4,1
-9.64,38.48381,4,1
-9.64,38.48381,4,1
-10.28924,39.01679,4,1
-11.60086,40.06591,4,1
-11.60086,40.06591,4,1
-11.60086,40.06591,4,1
-11.60086,40.06591,4,1
-11.60086,40.06591,4,1
-11.60086,40.06591,4,1
-11.60086,40.06591,4,1
-12.17036,42.27356,4,1
-13.19373,45.21958,4,1
-13.79964,48.15733,4,1
-14.48002,51.12357,4,1
-14.94124,52.92486,4,1
-15.28,55.87019,4,1
-15.39399,57.16613,4,1
-15.39399,57.16613,4,1
-15.39399,57.16613,4,1
-14.57235,57.34079,4,1
-12.11465,57.8831,4,1
-12.3494,57.8332,4,1
-15.40142,57.18593,4,1
-16.33626,57.55346,4,1
-17.88,57.22,4,1
-17.88,57.22,4,1
-17.88,57.22,4,1
-17.88,57.22,4,1
-17.88,57.22,4,1
-16.31061,58.87391,4,1
-15.48461,59.74438,4,1
-15.48461,59.74438,4,1
-15.48461,59.74438,4,1
-15.48461,59.74438,4,1
-15.40745,59.02853,4,1
-15.08597,56.04582,4,1
-14.75163,52.9438,4,1
-14.51141,50.1997,4,1
-14.51141,50.1997,4,1
-14.25593,49.65681,4,1
-12.92741,46.83379,4,1
-11.80613,43.92527,4,1
-10.87161,40.94992,4,1
-10.1763,37.97536,4,1
-9.738265,35.0075,4,1
-9.458031,32.15674,4,1
-9.458031,32.15674,4,1
-9.458031,32.15674,4,1
-9.458031,32.15674,4,1
-10.69341,30.68698,4,1
-12.87261,28.47627,4,1
-15.15109,26.52928,4,1
-16.07953,25.591,4,1
-16.07953,25.591,4,1
-16.76716,24.92109,4,1
-17.9705,23.74875,4,1
-18.56009,24.08477,4,1
-19.51029,24.41925,4,1
-19.51029,24.41925,4,1
-19.51029,24.41925,4,1
-19.60569,22.50162,4,1
-19.76071,19.38546,4,1
-19.91574,16.26931,4,1
-20.02902,13.99212,4,1
-20.02902,13.99212,4,1
-20.02902,13.99212,4,1
-20.02902,13.99212,4,1
-20.02902,13.99212,4,1
-20.02902,13.99212,4,1
-20.02902,13.99212,4,1
-18.6335,13.29488,4,1
-16.70125,12.32947,4,1
-15.84247,11.9004,4,1
-13.15878,10.55956,4,1
-10.30584,9.302184,4,1
-7.548649,8.120779,4,1
-4.691745,6.866795,4,1
-4.033481,6.575117,4,1
-2.007052,5.289202,4,1
-2.431448,3.950589,4,1
-1.746644,4.815367,4,1
-1.799174,4.748729,4,1
-1.936167,3.461195,4,1
-0.833043,4.860593,4,1
0.3936479,4.866028,4,1
0.541346,4.101765,4,1
0.0559737,3.766018,4,1
0.04189361,1.966074,4,1
0.02969087,0.4061217,4,1
0.03344556,0.886107,4,1
0.05691237,3.886015,4,1
0.06629912,5.08598,4,1
0.06629912,5.08598,4,1
0.06629912,5.08598,4,1
-0.5726488,5.417861,4,1
-3.349748,6.83981,4,1
-6.147673,8.219147,4,1
-9.136434,9.107597,4,1
-11.97817,10.38661,4,1
-14.70773,11.63136,4,1
-17.43873,12.87298,4,1
-17.65721,12.97231,4,1
-18.21934,12.45537,4,1
-19.03129,11.70869,4,1
-19.03129,11.70869,4,1
-19.31151,13.36515,4,1
-19.8119,16.32312,4,1
-20.28,19.3763,4,1
-20.4266,21.63387,4,1
-20.4266,21.63387,4,1
-20.4266,21.63387,4,1
-20.4266,21.63387,4,1
-20.4266,21.63387,4,1
-22.38692,23.9048,4,1
-24.42566,26.26658,4,1
-26.38599,28.53752,4,1
-28.42473,30.89929,4,1
-29.0631,31.76768,4,1
-29.0631,31.76768,4,1
-29.9481,34.45204,4,1
-30.28,37.47224,4,1
-29.98874,40.57482,4,1
-28.2892,43.16263,4,1
-26.95861,45.83898,4,1
-26.1068,48.83558,4,1
-25.25063,51.49817,4,1
-24.71447,54.56142,4,1
-25.39845,57.35723,4,1
-25.39845,57.35723,4,1
-25.39845,57.35723,4,1
-25.39845,57.35723,4,1
-25.39845,57.35723,4,1
-25.02415,54.98726,4,1
-24.64176,51.8924,4,1
-25.46071,49.08308,4,1
-27.1371,46.5983,4,1
-28.4906,43.78878,4,1
-29.20439,40.87934,4,1
-29.67115,37.93798,4,1
-29.71122,34.94353,4,1
-29.86369,32.78891,4,1
-29.86369,32.78891,4,1
-29.86369,32.78891,4,1
-29.75458,32.73896,4,1
-26.86901,31.55305,4,1
-23.96051,30.43025,4,1
-21.93045,30.26681,4,1
-21.69074,30.2552,4,1
-18.69664,30.0748,4,1
-15.57754,30.00329,4,1
-13.53798,29.98168,4,1
-13.53798,29.98168,4,1
-12.03205,29.56954,4,1
-10.62353,29.76258,4,1
-10.40198,31.06335,4,1
-10.36875,33.10306,4,1
-10.20469,36.04933,4,1
-9.965762,39.03878,4,1
-9.749366,39.84677,4,1
-9.749366,39.84677,4,1
-10.83343,41.98796,4,1
-12.19196,44.79648,4,1
-13.5267,47.6164,4,1
-14.08083,50.53952,4,1
-14.77479,53.20733,4,1
-14.97831,56.08017,4,1
-14.97831,56.08017,4,1
-14.97831,56.08017,4,1
-14.63122,57.22887,4,1
-14.24974,58.49255,4,1
-14.24974,58.49255,4,1
-13.48967,58.13491,4,1
-12.07,57.22,4,1
-13.8073,58.03745,4,1
-16.63042,59.36579,4,1
-16.94428,59.14717,4,1
-17.88,57.96659,4,1
-17.88,57.96659,4,1
-17.49077,58.99751,4,1
-17.06453,60.28651,4,1
-17.06453,60.28651,4,1
-17.06453,60.28651,4,1
-16.54842,58.9422,4,1
-15.19201,56.36207,4,1
-14.78996,53.3924,4,1
-14.39475,50.31553,4,1
-12.8894,47.59335,4,1
-12.05282,44.58811,4,1
-11.23729,41.57655,4,1
-10.30685,38.70255,4,1
-9.797594,35.75346,4,1
-9.579355,32.76651,4,1
-9.579355,32.76651,4,1
-9.579355,32.76651,4,1
-9.897711,32.40727,4,1
-11.96702,30.07222,4,1
-14.35868,28.65281,4,1
-16.95369,28.41124,4,1
-16.95369,28.41124,4,1
-17.23045,27.3673,4,1
-17.9992,24.46746,4,1
-18.76796,21.56762,4,1
-20.01585,19.20724,4,1
-19.88981,16.13861,4,1
-19.32388,13.19269,4,1
-19.32388,13.19269,4,1
-19.32388,13.19269,4,1
-18.5638,12.83506,4,1
-15.74068,11.50674,4,1
-13.02615,10.22951,4,1
-10.20303,8.901187,4,1
-7.381363,7.906139,4,1
-4.445522,6.878391,4,1
-1.669274,5.454796,4,1
-1.561647,5.401726,4,1
-1.226982,4.501949,4,1
-0.01010794,1.909035,4,1
0.36,0.8967853,4,1
-0.3435996,2.81005,4,1
-1.431263,5.734323,4,1
-2.142426,7.646348,4,1
-2.142426,7.646348,4,1
-2.142426,7.646348,4,1
-2.142426,7.646348,4,1
-2.935714,7.922566,4,1
-5.882206,8.948506,4,1
-8.759256,9.788487,4,1
-11.74273,10.69209,4,1
-14.49024,11.5484,4,1
-14.90615,9.81571,4,1
-15.38146,7.835493,4,1
-14.58386,9.760694,4,1
-14.78852,9.608665,4,1
-16.43563,8.271894,4,1
-16.90863,7.912835,4,1
-16.95252,8.024522,4,1
-18.09361,10.92838,4,1
-18.8784,13.81441,4,1
-19.81638,16.41961,4,1
-20.27998,19.4959,4,1
-20.51758,21.98091,4,1
-20.51758,21.98091,4,1
-20.51758,21.98091,4,1
-20.51758,21.98091,4,1
-20.51758,21.98091,4,1
-20.51758,21.98091,4,1
-20.51758,21.98091,4,1
-18.46938,24.33378,4,1
-16.3503,26.62361,4,1
-14.33717,28.84786,4,1
-12.24351,31.16109,4,1
-10.14435,33.46315,4,1
-9.64,36.46616,4,1
-9.69453,39.45613,4,1
-11.2375,42.14619,4,1
-12.48707,44.87146,4,1
-13.423,47.96775,4,1
-14.18782,50.76688,4,1
-15.05081,53.46802,4,1
-15.28,56.07443,4,1
-15.28,56.07443,4,1
-15.28,56.07443,4,1
-14.4671,57.68042,4,1
-13.04637,58.26722,4,1
-12.52792,57.22,4,1
-12.52126,57.22,4,1
-12.52126,57.22,4,1
-12.52126,57.22,4,1
-13.99232,59.11629,4,1
-13.75386,57.80978,4,1
-13.75386,57.80978,4,1
-13.75386,57.80978,4,1
-14.57419,56.75724,4,1
-15.19614,53.85392,4,1
-15.0854,50.7465,4,1
-13.77448,48.60453,4,1
-12.83549,49.18341,4,1
-11.89649,49.76229,4,1
-11.89649,49.76229,4,1
-11.81193,49.16828,4,1
-11.37218,46.07945,4,1
-10.94934,43.10942,4,1
-10.50959,40.0206,4,1
-10.05792,37.06407,4,1
-9.64048,33.97524,4,1
-9.955812,31.07509,4,1
-11.67439,28.61955,4,1
-13.35784,29.72783,4,1
-14.91508,31.28902,4,1
-15.0191,31.4386,4,1
-16.89571,32.42141,4,1
-18.13674,32.47571,4,1
-18.67433,29.52429,4,1
-18.8746,26.41315,4,1
-19.27405,23.32029,4,1
-19.76197,20.2387,4,1
-20.17521,17.14683,4,1
-20.39903,14.2823,4,1
-20.39903,14.2823,4,1
-20.39903,14.2823,4,1
-20.39903,14.2823,4,1
-19.97191,14.06328,4,1
-17.1956,12.6397,4,1
-14.40844,11.23877,4,1
-11.59558,10.19584,4,1
-8.666153,9.12231,4,1
-5.786959,8.279769,4,1
-2.908063,7.436327,4,1
-3.532814,6.527218,4,1
-3.496023,6.604679,4,1
-2.299391,8.45813,4,1
-1.880019,9.096224,4,1
-1.880019,9.096224,4,1
-1.54762,7.572044,4,1
-0.8828204,4.523694,4,1
-0.57599,3.116763,4,1
-0.04037698,1.529369,4,1
0.2153149,0.3569269,4,1
0.2576962,-0.2292944,4,1
-0.3055632,2.701812,4,1
-0.9447932,5.632918,4,1
-1.686907,5.813102,4,1
-3.418505,6.233532,4,1
-3.418505,6.233532,4,1
-3.639513,6.327105,4,1
-6.512608,7.543549,4,1
-9.324481,8.892594,4,1
-12.00111,10.24743,4,1
-12.68298,9.166028,4,1
-13.67932,7.197654,4,1
-15.08973,7.969571,4,1
-15.97278,8.950668,4,1
-16.34603,9.566294,4,1
-18.13918,12.11622,4,1
-19.28024,14.86402,4,1
-19.94195,17.65038,4,1
-19.57234,20.84787,4,1
-18.2397,23.51996,4,1
-16.29607,25.79723,4,1
-16.8314,27.31542,4,1
-16.74871,27.04885,4,1
-16.14586,26.22826,4,1
-15.53506,26.80491,4,1
-13.36772,29.048,4,1
-11.37659,31.28668,4,1
-10.23589,33.82191,4,1
-9.983124,36.93167,4,1
-9.74008,39.92182,4,1
-11.0543,42.49684,4,1
-12.36951,45.31387,4,1
-13.5421,48.20333,4,1
-14.35497,50.96881,4,1
-15.121,53.85623,4,1
-15.2381,56.82288,4,1
-13.031,58.87912,4,1
-12.07249,58.96162,4,1
-12.44704,57.66415,4,1
-12.07,57.22,4,1
-12.82532,57.58754,4,1
-15.52291,58.90018,4,1
-15.73872,59.00519,4,1
-15.73872,59.00519,4,1
-15.73872,59.00519,4,1
-15.66328,57.56717,4,1
-15.1746,54.76928,4,1
-15.01115,51.65358,4,1
-14.45276,48.7346,4,1
-12.99895,45.97509,4,1
-11.70619,43.13924,4,1
-10.76315,40.16634,4,1
-10.15753,37.50564,4,1
-9.916093,34.51582,4,1
-8.913145,31.61483,4,1
-7.549057,30.64871,4,1
-7.549057,30.64871,4,1
-7.549057,30.64871,4,1
-8.020511,31.35422,4,1
-9.312721,32.90985,4,1
-11.55434,31.61186,4,1
-13.48186,29.31318,4,1
-15.6035,27.0284,4,1
-17.58144,24.78238,4,1
-19.06508,22.17654,4,1
-19.74182,19.25158,4,1
-19.92626,16.13705,4,1
-19.04936,13.20844,4,1
-16.43515,11.87858,4,1
-13.46308,10.93618,4,1
-10.58635,9.728804,4,1
-7.862286,8.477011,4,1
-5.149651,6.942516,4,1
-2.429504,5.484489,4,1
-1.564024,4.653307,4,1
-1.005229,3.591353,4,1
0.9874449,3.422327,4,1
0.8881069,3.355736,4,1
0.3409575,2.500679,4,1
-0.1227332,-0.5846729,4,1
-0.01572767,0.1273313,4,1
0.4276839,3.094018,4,1
0.7461168,4.86447,4,1
0.7461168,4.86447,4,1
0.7461168,4.86447,4,1
-1.938641,6.198744,4,1
-4.79051,7.461098,4,1
-7.624379,8.44245,4,1
-10.51623,9.613592,4,1
-13.28752,10.76028,4,1
-15.82284,12.57456,4,1
-18.46658,14.2313,4,1
-19.84987,15.37085,4,1
-19.8606,16.3305,4,1
-19.83468,19.33007,4,1
-19.36132,22.18413,4,1
-17.23176,24.46406,4,1
-15.17622,26.64911,4,1
-13.28628,29.12894,4,1
-11.47906,31.67222,4,1
-10.02239,34.35864,4,1
-10.16837,37.3465,4,1
-11.00582,40.20071,4,1
-12.23555,42.93677,4,1
-13.09267,45.93485,4,1
-13.88457,48.95266,4,1
